Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
48,Yes,Non-Travel,1164,Research & Development,6,4,Medical,1,1443,4,Female,81,2,2,Sales Representative,4,Divorced,18511,6005,3,Y,No,13,4,2,80,3,19,0,3,25,12,11,8
54,Yes,Travel_Frequently,164,Research & Development,8,4,Marketing,1,1444,2,Male,73,3,1,Laboratory Technician,1,Single,16248,14555,2,Y,No,24,3,2,80,2,32,1,1,1,18,5,0
40,No,Travel_Frequently,760,Human Resources,10,3,Medical,1,1445,4,Female,34,1,5,Laboratory Technician,2,Divorced,3940,12453,2,Y,No,15,3,3,80,2,32,5,3,9,14,13,16
44,No,Travel_Rarely,459,Research & Development,15,5,Technical Degree,1,1446,2,Female,60,3,4,Manufacturing Director,2,Divorced,4078,20162,4,Y,Yes,18,4,4,80,3,11,4,3,3,13,9,2
18,No,Non-Travel,1196,Research & Development,3,4,Life Sciences,1,1447,4,Male,47,2,3,Research Scientist,3,Single,12871,11316,6,Y,No,24,3,2,80,3,29,5,2,27,8,9,1
22,No,Travel_Rarely,1146,Sales,4,3,Technical Degree,1,1448,3,Female,73,3,2,Research Director,4,Divorced,18472,23994,6,Y,Yes,22,3,2,80,3,21,6,1,15,8,1,14
35,No,Travel_Rarely,751,Human Resources,12,5,Life Sciences,1,1449,1,Male,70,3,4,Research Director,1,Divorced,2957,15250,9,Y,Yes,12,3,3,80,1,40,3,2,21,7,0,7
25,Yes,Travel_Rarely,660,Research & Development,10,2,Other,1,1450,3,Female,100,1,3,Manufacturing Director,1,Divorced,6412,26058,3,Y,Yes,25,3,4,80,1,0,6,3,12,18,0,1
33,Yes,Travel_Rarely,1397,Human Resources,6,5,Life Sciences,1,1451,2,Female,72,3,3,Research Director,4,Divorced,17556,11974,9,Y,Yes,17,4,4,80,1,38,1,3,13,2,0,11
23,Yes,Travel_Frequently,1222,Research & Development,17,2,Other,1,1452,3,Male,53,2,5,Sales Executive,2,Divorced,3341,20472,9,Y,Yes,21,4,4,80,3,18,2,4,10,10,12,14
18,No,Non-Travel,1018,Human Resources,18,5,Medical,1,1453,4,Male,36,1,2,Healthcare Representative,4,Married,5166,3589,4,Y,No,25,4,3,80,0,40,3,3,34,8,15,15
30,No,Non-Travel,407,Research & Development,21,3,Marketing,1,1454,4,Female,42,4,1,Sales Representative,1,Divorced,3223,8020,0,Y,Yes,18,3,1,80,2,8,3,1,40,12,13,13
35,Yes,Non-Travel,161,Research & Development,23,5,Life Sciences,1,1455,2,Male,73,4,3,Laboratory Technician,1,Single,9134,5580,3,Y,No,12,4,1,80,1,5,2,2,36,1,1,15
36,No,Travel_Rarely,886,Research & Development,23,3,Life Sciences,1,1456,4,Female,67,2,5,Manager,1,Married,17089,6691,3,Y,Yes,17,4,3,80,0,2,3,1,25,1,13,14
59,No,Travel_Frequently,1030,Sales,18,5,Life Sciences,1,1457,3,Female,99,1,1,Healthcare Representative,4,Divorced,1842,18601,4,Y,No,22,3,1,80,0,22,6,4,17,14,13,10
52,Yes,Travel_Frequently,848,Research & Development,19,1,Life Sciences,1,1458,4,Male,70,3,4,Human Resources,1,Single,8134,26417,7,Y,Yes,16,3,2,80,0,18,2,2,12,8,6,0
34,No,Non-Travel,1050,Human Resources,1,1,Life Sciences,1,1459,4,Male,73,3,4,Research Director,2,Single,15235,11616,1,Y,No,19,3,3,80,0,30,6,2,40,6,1,6
40,No,Non-Travel,1074,Human Resources,13,2,Technical Degree,1,1460,1,Female,63,1,5,Sales Representative,4,Single,3600,5610,2,Y,No,15,4,2,80,3,20,5,4,30,4,2,3
26,Yes,Non-Travel,930,Sales,4,1,Other,1,1461,4,Male,84,2,3,Laboratory Technician,1,Married,5997,15798,7,Y,Yes,12,3,1,80,0,25,4,4,33,13,8,13
37,No,Travel_Frequently,1070,Human Resources,12,5,Marketing,1,1462,3,Female,89,3,2,Research Director,2,Married,16061,16651,6,Y,Yes,23,3,3,80,3,40,3,1,14,5,7,15
19,No,Travel_Frequently,1487,Sales,1,5,Marketing,1,1463,4,Female,74,1,5,Research Scientist,2,Divorced,8335,3993,4,Y,Yes,13,4,4,80,0,23,5,3,40,7,7,16
36,No,Travel_Frequently,359,Sales,27,5,Technical Degree,1,1464,4,Female,100,1,3,Research Scientist,4,Divorced,7333,2969,9,Y,Yes,12,3,3,80,2,36,1,4,15,10,13,16
21,Yes,Travel_Frequently,1362,Sales,25,2,Marketing,1,1465,2,Male,63,1,4,Sales Executive,4,Divorced,4100,19683,7,Y,No,11,4,3,80,2,8,4,2,8,12,7,9
51,Yes,Non-Travel,1339,Sales,21,2,Other,1,1466,1,Male,51,1,5,Manufacturing Director,3,Married,18251,7152,6,Y,Yes,18,3,2,80,1,21,4,1,8,17,14,12
43,No,Travel_Frequently,116,Research & Development,26,1,Other,1,1467,3,Male,89,4,3,Laboratory Technician,2,Married,14146,22110,6,Y,No,17,3,1,80,2,4,3,1,15,11,4,17
37,Yes,Travel_Frequently,1417,Research & Development,1,3,Human Resources,1,1468,3,Male,63,3,5,Healthcare Representative,4,Married,14755,12330,8,Y,Yes,12,3,2,80,1,29,3,1,31,17,7,6
40,Yes,Travel_Rarely,463,Sales,28,2,Marketing,1,1469,2,Male,99,1,4,Healthcare Representative,2,Married,9145,12226,1,Y,Yes,22,4,3,80,0,16,0,1,37,3,1,3
36,Yes,Non-Travel,1265,Sales,22,1,Technical Degree,1,1470,2,Male,96,3,3,Sales Representative,1,Single,4254,6506,7,Y,No,13,4,4,80,2,24,5,3,12,0,3,14
