Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
54,Yes,Non-Travel,1050,Human Resources,7,3,Medical,1,710,4,Male,48,2,1,Manager,2,Married,4766,2501,9,Y,Yes,22,3,4,80,1,12,5,1,24,11,8,9
25,No,Travel_Frequently,467,Research & Development,16,4,Other,1,711,4,Male,34,4,2,Manufacturing Director,3,Divorced,2483,11185,6,Y,Yes,16,4,1,80,0,5,6,4,39,18,6,5
37,No,Non-Travel,447,Research & Development,18,2,Medical,1,712,3,Male,39,4,2,Manager,3,Married,15046,13079,3,Y,Yes,18,3,2,80,2,34,2,2,24,4,13,17
54,No,Travel_Frequently,1059,Human Resources,7,5,Medical,1,713,1,Female,30,3,2,Sales Representative,3,Single,11263,17878,4,Y,No,17,4,2,80,0,2,4,2,30,17,2,8
45,No,Travel_Frequently,1102,Sales,21,4,Technical Degree,1,714,3,Female,88,3,3,Manager,4,Divorced,13991,25940,6,Y,Yes,24,4,4,80,3,29,1,4,14,12,2,11
60,Yes,Travel_Rarely,280,Sales,12,5,Technical Degree,1,715,1,Female,87,4,2,Human Resources,1,Single,11103,13055,0,Y,Yes,11,4,2,80,3,27,0,3,2,7,7,14
35,Yes,Travel_Rarely,1144,Human Resources,7,1,Medical,1,716,4,Female,32,4,4,Human Resources,2,Divorced,7018,15877,6,Y,Yes,23,3,1,80,3,21,1,3,38,1,12,15
31,Yes,Non-Travel,725,Sales,27,2,Technical Degree,1,717,4,Female,70,3,1,Manufacturing Director,2,Divorced,4873,24850,7,Y,Yes,21,4,1,80,3,1,3,4,13,5,1,2
43,No,Travel_Rarely,1486,Human Resources,16,2,Other,1,718,1,Female,92,1,5,Laboratory Technician,4,Single,11588,8781,3,Y,No,18,3,4,80,2,10,3,3,10,0,6,17
60,No,Non-Travel,1483,Human Resources,11,3,Technical Degree,1,719,1,Male,75,4,4,Healthcare Representative,4,Single,6895,4175,9,Y,Yes,14,3,3,80,1,17,1,3,15,1,4,2
47,No,Travel_Frequently,1067,Sales,28,1,Medical,1,720,3,Female,44,3,5,Healthcare Representative,1,Married,9286,21129,2,Y,Yes,11,3,4,80,0,30,0,2,26,9,1,14
21,No,Non-Travel,1152,Sales,18,1,Other,1,721,4,Female,81,2,5,Laboratory Technician,4,Single,6705,23435,4,Y,Yes,23,3,1,80,1,33,4,3,36,5,14,8
23,No,Travel_Frequently,1207,Human Resources,14,5,Technical Degree,1,722,4,Female,51,4,4,Research Scientist,2,Divorced,19276,3178,8,Y,No,14,3,4,80,1,26,1,3,17,8,6,10
56,Yes,Travel_Rarely,1435,Human Resources,21,3,Marketing,1,723,1,Female,52,1,3,Laboratory Technician,3,Divorced,13262,9137,6,Y,No,25,3,2,80,2,15,0,2,35,8,14,12
21,No,Travel_Rarely,873,Sales,25,4,Human Resources,1,724,3,Female,78,3,2,Manufacturing Director,1,Married,12637,9378,6,Y,No,22,4,3,80,0,15,6,4,17,16,4,3
40,Yes,Travel_Frequently,611,Sales,12,3,Technical Degree,1,725,4,Female,55,2,2,Research Scientist,1,Married,14222,17285,9,Y,Yes,20,3,2,80,2,36,6,4,11,4,1,8
29,Yes,Non-Travel,441,Research & Development,19,5,Life Sciences,1,726,4,Male,80,1,4,Research Scientist,2,Divorced,12305,14446,9,Y,No,14,4,4,80,3,31,3,2,23,13,0,9
25,No,Travel_Frequently,1177,Human Resources,2,5,Marketing,1,727,1,Male,55,2,5,Human Resources,2,Divorced,14196,2416,0,Y,No,15,4,1,80,3,9,6,1,19,7,1,9
54,No,Non-Travel,717,Human Resources,1,2,Other,1,728,3,Female,99,4,2,Healthcare Representative,4,Single,11731,24093,6,Y,No,22,3,3,80,2,39,5,2,3,16,5,7
39,No,Non-Travel,1269,Research & Development,14,4,Other,1,729,3,Male,46,1,3,Research Scientist,2,Divorced,3800,17621,5,Y,No,18,4,4,80,3,36,2,4,9,9,0,9
33,Yes,Travel_Frequently,629,Human Resources,23,2,Marketing,1,730,1,Female,91,3,4,Human Resources,1,Divorced,17268,18156,7,Y,No,12,4,3,80,1,26,0,2,2,4,10,2
55,No,Travel_Rarely,1093,Human Resources,7,4,Human Resources,1,731,3,Female,67,3,3,Sales Executive,3,Single,1011,10971,7,Y,No,18,4,2,80,2,4,0,4,26,10,2,2
48,No,Travel_Rarely,1243,Research & Development,3,4,Technical Degree,1,732,2,Male,40,3,3,Research Scientist,2,Married,2222,21919,1,Y,No,16,4,1,80,2,28,2,3,39,12,11,7
56,No,Travel_Frequently,198,Sales,16,4,Human Resources,1,733,3,Female,61,1,3,Research Director,3,Divorced,18689,11147,0,Y,No,13,3,1,80,3,25,6,2,2,7,11,17
53,Yes,Travel_Rarely,672,Sales,23,1,Technical Degree,1,734,1,Female,80,3,2,Research Director,1,Married,10265,24771,6,Y,No,22,3,3,80,1,12,0,2,38,14,9,8
19,No,Travel_Frequently,1100,Human Resources,17,5,Other,1,735,1,Female,35,1,5,Human Resources,3,Divorced,3593,5104,3,Y,Yes,17,3,1,80,2,35,2,1,21,5,12,7
